#Buckets,Keys 1 - rep 1,Keys 1 - rep 2,Keys 1 - rep 3,Keys 3 - rep 1,Keys 3 - rep 2,Keys 3 - rep 3,Keys 6 - rep 1,Keys 6 - rep 2,Keys 6 - rep 3,Keys 9 - rep 1,Keys 9 - rep 2,Keys 9 - rep 3
4.2,249.06005999999616,329.03775000002497,329.72957999999926,330.8911200000002,273.8092499999984,308.9765699999916,363.7054799999896,366.18246000002546,440.7221700000009,318.4542900000015,336.42072000000917,251.97606000000815
4.3,312.51321000001917,296.8523999999961,310.2106500000082,311.6717099999951,257.23727999997936,300.7064700000119,341.36019000002125,329.9468399999678,375.6962699999931,337.725179999994,329.9476499999946,264.90141000000585
4.4,249.09452999999485,312.6558600000062,319.61663999998564,263.4155100000062,244.09871999998722,300.0351599999849,369.9900899999775,308.11626000002434,333.3390300000101,347.36184000000503,284.0543100000177,241.63262999997823
4.5,215.01692999999796,269.92727999998897,304.3527299999914,277.84035000000586,261.43092000001343,278.11890000001586,316.1557800000155,303.6849299999885,359.0673299999835,294.0356699999902,297.1881899999935,215.97975000001315
4.6,263.25944999999774,291.5025300000125,295.02999000002455,282.5059499999843,251.15210999999545,273.091499999995,299.25800999999774,313.4307600000029,393.80499000001146,297.8822700000019,316.8151199999884,220.8235499999937
4.7,252.41679000000295,301.6169999999911,270.77354999997624,253.81394999998156,230.78232000002026,282.11201999998593,277.18650000000343,269.34245999999257,393.8283900000024,281.23775999999634,286.65891000001284,246.57885000001988
4.8,281.8156499999968,301.6779300000053,246.10023000001092,244.28168999999616,248.78213999998115,322.5092400000067,284.54381999997713,326.9588400000066,373.25087999998505,264.21840000001976,320.43770999999833,226.94840999998996
4.9,234.09468000000197,317.5455599999841,260.59625999999844,282.7647900000229,257.37552000001597,300.59928000000946,275.32242000000406,317.86272000000463,410.70699000000604,318.2081399999952,271.8916199999876,232.54452000001038
5.0,288.6375599999956,253.12698000001546,225.78525000001537,245.09573999998975,243.19412999999622,304.9535699999833,267.9159600000057,278.6496299999999,390.47580000000016,289.4218200000032,299.71926000001986,227.027609999961
5.1,235.45907999999326,247.790339999985,220.4133299999885,235.2414600000193,256.01471999999194,292.6942200000194,268.9284600000028,318.2363100000075,347.3118899999972,281.54664000000776,269.8371899999838,235.2249000000229
5.2,219.44772000001103,215.768250000001,215.5652999999802,181.21940999999788,197.63766000002215,246.48776999999245,257.0451300000059,265.49442000001,342.8989200000069,275.9704199999833,289.12365000000136,202.45347000001493
5.3,187.2112500000003,194.26257000000624,220.35447000002023,220.54644000000553,181.44125999999233,228.2319900000075,205.9525799999974,251.4595499999923,286.763039999998,247.24259999999776,248.39108999999735,193.09553999998752
5.4,199.31435999999667,194.00624999999854,204.94475999998394,191.990249999988,195.60230999998748,215.57447999999567,197.2811700000093,273.8006099999766,239.71319999999105,255.38571000000957,224.16191999998773,158.72445000000153
5.5,170.2413899999956,151.34940000002098,199.85580000001937,191.76983999999356,173.5144200000068,188.34957000001305,188.87327999999252,238.4020800000144,193.00581000000238,230.2960499999972,214.54425000002084,157.8908700000029
5.6,161.72082000000955,151.0355699999709,145.28663999999117,172.71198000000732,163.0917899999913,182.89961999998195,189.11348999998154,198.04076999999234,226.97910000001139,192.9264300000068,248.37282000001142,157.64192999999068
5.7,145.854720000003,156.58335000000807,159.2877600000138,167.65172999999777,178.9180200000119,161.5710600000093,188.71992000001774,215.52479999999923,214.45848000000842,179.51012999999512,201.6334799999895,138.09618000002956
5.8,141.11154000002716,140.31053999999858,144.5784299999941,153.3577500000174,158.0058899999931,143.0137800000157,170.66330999999627,193.6877400000085,213.51465000000462,197.89335000001302,184.22369999998773,121.09886999997252
5.9,130.65371999995114,167.59286999999313,139.41359999999258,182.10320999998657,154.39238999998634,133.39133999997284,170.8705800000098,185.35742999998183,187.9705799999865,176.24519999997574,202.0561199999902,123.29963999999745
6.0,123.73956000000908,151.10136000001512,114.49629000000277,172.46888999999646,163.6071300000258,151.97066999999515,143.30852999996569,180.605790000016,171.2460599999904,159.76332000000548,185.7024000000165,130.64661000000342
6.1,118.859669999998,113.24123999998119,139.8934800000061,163.33010999999533,111.41828999998688,120.07449000000634,141.96933000002173,149.7143700000015,166.8137399999905,180.50336999999854,159.00327000000107,147.3290999999881
6.2,118.68651000000682,162.19323000001168,134.57825999999477,167.89383000001544,123.13629000000947,161.1718200000032,123.3205200000084,136.0960200000045,196.22034000002168,177.4829699999973,156.3131700000049,104.735070000017
6.3,140.8292999999976,129.763709999992,179.27198999998654,163.25514000000112,130.98257999998896,129.6865800000014,146.17502999999124,176.41539000000193,175.37453999999707,164.08844999998837,201.29462999998213,158.66513999999734
6.4,152.25974999999016,151.0300800000041,139.5493200000201,133.9014599999864,96.08751000000484,174.26879999998346,137.52279000000271,176.11433999998553,192.09384000000136,171.98703000001842,134.83323000000382,139.19039999999222
6.5,161.90360999999393,162.38627999999153,164.65896000000066,187.39422000000195,122.59529999999359,170.13276000001497,150.6767400000026,171.3799799999979,183.59720999998535,172.61811000000307,171.4609800000071,135.6127200000119
6.6,152.3295000000071,178.15077000000747,205.06625999998505,154.14767999999458,141.11522999998851,174.60269999998854,175.91859000000113,197.58636000000115,200.9487599999993,181.751219999991,149.22935999999027,116.23265999997966
6.7,167.30838000001677,200.07495000000927,184.5998099999997,196.5303899999999,127.66095000004134,205.03044000000227,183.88044000000082,184.38084000001982,196.5798900000009,210.81033000000025,176.76252000000386,130.17942000002222
6.8,173.69612999999663,172.83411000000342,224.38962000002357,221.7527100000152,142.1526599999779,214.0237799999959,197.8100100000156,193.73813999999402,320.1767100000143,215.1822600000014,209.7397800000108,156.91301999999996
6.9,187.425719999992,248.4234899999792,258.8282999999865,220.70295000000624,184.81049999999232,272.29491000001144,222.78239999998186,224.51354999999603,256.25132999999914,252.76194000000396,207.20870999998078,175.07528999998613
7.0,215.54936999999336,253.2681900000025,319.5390600000028,258.69329999997717,220.78826999998273,266.82254999999714,265.7745900000082,308.50856999999814,320.3090999999913,294.6348900000012,253.78407000002335,221.94036000002234
7.1,300.73284000002604,312.27776999998605,404.59131000000343,284.0332500000295,226.25937000003614,380.25566999999864,283.45040999999037,298.98990000000776,371.7780300000013,323.8975799999971,262.35719999998764,264.5084699999934
